Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
57,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,61.0,55.0,64.0,59.0,61.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.6,2.189
58,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,61.0,55.0,64.0,59.0,61.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.6,2.189
59,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,57.0,55.0,64.0,59.0,61.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.5,2.214
60,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,57.0,55.0,64.0,59.0,59.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.45,2.202
61,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,57.0,55.0,64.0,59.0,59.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.45,2.202
62,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,57.0,55.0,64.0,59.0,59.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.45,2.202
63,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,58.0,62.0,61.0,61.0,60.0,60.0,57.0,55.0,64.0,59.0,59.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.45,2.202
64,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,57.0,62.0,61.0,61.0,60.0,60.0,57.0,55.0,64.0,59.0,59.0,61.0,64.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.425,2.224
65,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,57.0,62.0,61.0,61.0,60.0,60.0,57.0,55.0,64.0,59.0,59.0,61.0,62.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.375,2.141
66,56.0,62.0,62.0,61.0,61.0,54.0,60.0,59.0,58.0,57.0,59.0,62.0,60.0,58.0,57.0,62.0,61.0,61.0,60.0,60.0,57.0,55.0,64.0,59.0,59.0,61.0,62.0,59.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,57.0,62.0,61.0,59.0,58.0,59.375,2.141
